PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0970835,THE GODDARD SCHOOL,2,4,12665 CRABAPPLE RD,ALPHARETTA,13121,121,GA,13,30004,6783666161,240,6,Yes,,105,15,,,,,,,,,,,,,120,15,0,0,2,2,11,0,0,2.9,13,1,7,1,3,1,0,0,13.33,13.33,73.33,0,0,5.17,30,FULTON,National Association for the Education of Young Children (NAEYC),Other school association(s),,,,,,
A1501457,THE GODDARD SCHOOL - CANTON I,2,3,140 FOSTER RD,WOODSTOCK,13057,057,GA,13,30188,7707201311,180,6.5,No,,21,13,,,,,,,,,,,,,34,13,0,1,3,1,8,0,0,5.5,41,1,7,1,3,4,0,7.69,23.08,7.69,61.54,0,0,2.36,30,CHEROKEE,Other school association(s),,,,,,,
A1501459,THE GODDARD SCHOOL - SANDY SPRINGS,2,4,1150 HAMMOND DR BLDG E,ATLANTA,13121,121,GA,13,30328,7703509001,,10.98,Yes,,150,29,,,,,,,,,,,,,179,29,0,9,5,2,11,0,2,34.4,12,1,7,1,3,1,0,31.03,17.24,6.9,37.93,0,6.9,0.84,30,FULTON,This school does not belong to ANY associations or organizations,,,,,,,
00297361,THE HERITAGE SCHOOL,2,17,2093 HIGHWAY 29 N,NEWNAN,13077,077,GA,13,30263,7702539898,180,6.17,Yes,,11,14,21,13,25,23,36,36,46,40,39,35,45,41,425,414,0,13,9,15,366,0,11,42.3,41,1,1,3,3,4,0,3.14,2.17,3.62,88.41,0,2.66,9.79,30,COWETA,National Association of Independent Schools (NAIS),Other school association(s),,,,,,
A0790069,THE HIRSCH ACADEMY,1,1,705 S CANDLER ST,DECATUR,13089,089,GA,13,30030,4043789706,180,6,No,29,,,,,,,,,,,,,,,29,29,0,0,0,3,25,0,1,13.3,21,1,4,3,3,2,0,0,0,10.34,86.21,0,3.45,2.18,30,DEKALB,Other school association(s),,,,,,,
00298398,THE HOWARD SCHOOL,6,17,1192 FOSTER ST NW,ATLANTA,13121,121,GA,13,30318,4043777436,175,6.5,Yes,155,,,8,23,16,25,19,31,28,20,20,24,25,20,414,414,0,13,26,64,302,2,7,39.6,11,1,4,3,3,1,0,3.14,6.28,15.46,72.95,0.48,1.69,10.45,30,FULTON,Other special emphasis association(s),National Association of Independent Schools (NAIS),,,,,,
A0301274,THE JOSEPH SAMS SCHOOL,2,2,280 BRANDYWINE BLVD,FAYETTEVILLE,13113,113,GA,13,30214,7704615894,174,6.5,Yes,59,16,,,,,,,,,,,,,,75,59,0,1,2,20,34,0,2,8,21,1,4,3,3,2,0,1.69,3.39,33.9,57.63,0,3.39,7.38,30,FAYETTE,National Association of Private Special Education Centers (NAPSEC),Other association(s) for exceptional children,,,,,,
A1501464,THE KING'S ACADEMY,3,17,471 ARNOLD MILL RD,WOODSTOCK,13057,057,GA,13,30188,7705925464,180,6.5,No,,,60,45,45,45,60,45,70,100,80,100,80,80,80,890,890,,,,,,,,,21,1,1,3,2,2,,,,,,,,,8,CHEROKEE,Other school association(s),,,,,,,
A0700776,THE LIONHEART SCHOOL,1,1,225 ROSWELL ST,ALPHARETTA,13121,121,GA,13,30009,7707724555,178,6,Yes,40,,,,,,,,,,,,,,,40,40,0,4,2,1,25,0,8,20.6,13,1,4,3,3,1,0,10,5,2.5,62.5,0,20,1.94,30,FULTON,Other school association(s),,,,,,,
A1301185,THE LITTLE SCHOOL,2,10,PO BOX 2465,CLARKESVILLE,13137,137,GA,13,30523,7067548894,175,7.25,Yes,,22,12,13,12,15,14,8,,,,,,,,96,74,0,0,2,1,71,0,0,8.9,32,1,1,1,2,3,0,0,2.7,1.35,95.95,0,0,8.31,8,HABERSHAM,This school does not belong to ANY associations or organizations,,,,,,,
01646675,THE LOVETT SCHOOL,3,17,4075 PACES FERRY RD NW,ATLANTA,13121,121,GA,13,30327,4042623032,180,8,Yes,,,78,80,77,84,80,98,169,166,172,174,165,164,159,1666,1666,2,106,32,139,1324,3,60,188.3,11,1,1,3,3,1,0.12,6.36,1.92,8.34,79.47,0.18,3.6,8.85,30,FULTON,National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,,
A1501465,THE MARLOWE SCHOOL- LLC,2,5,201 CARRIAGE TRCE,MARIETTA,13067,067,GA,13,30068,7707104083,170,6.5,No,,36,5,,,,,,,,,,,,,41,5,0,0,0,0,5,0,0,1,11,1,2,1,3,1,0,0,0,0,100,0,0,5,30,FULTON,American Montessori Society (AMS),,,,,,,
BB160891,THE NEW SCHOOL,14,16,1015 EDGEWOOD AVE NE,ATLANTA,13089,089,GA,13,30307,4045009753,180,7.25,Yes,,,,,,,,,,,,15,18,2,,35,35,0,1,2,3,27,0,2,4.8,11,1,1,2,3,1,0,2.86,5.71,8.57,77.14,0,5.71,7.29,30,FULTON,This school does not belong to ANY associations or organizations,,,,,,,
A1300993,THE PIEDMONT SCHOOL OF ATLANTA,6,11,1330 N DRUID HILLS RD NE,BROOKEHAVEN,13089,089,GA,13,30319,4043828200,180,7,No,,,,1,3,2,1,2,3,,,,,,,12,12,0,0,0,3,9,0,0,4,21,1,4,1,3,2,0,0,0,25,75,0,0,3,30,DEKALB,Other school association(s),,,,,,,
A0901367,THE RON CLARK ACADEMY,10,13,228 MARGARET ST SE,ATLANTA,13121,121,GA,13,30315,6786512100,180,8,Yes,,,,,,,,38,27,27,27,,,,,119,119,0,1,0,114,3,0,1,11.6,11,1,1,1,3,1,0,0.84,0,95.8,2.52,0,0.84,10.26,30,FULTON,State or regional independent school association,Other school association(s),,,,,,
00296426,THE SCHENCK SCHOOL,3,11,282 MOUNT PARAN RD,ATLANTA,13121,121,GA,13,30327,4042622591,176,7,Yes,,,16,21,53,66,41,35,18,,,,,,,250,250,0,1,11,3,233,0,2,56,12,1,4,1,3,1,0,0.4,4.4,1.2,93.2,0,0.8,4.46,30,FULTON,Other special emphasis association(s),National Association of Independent Schools (NAIS),State or regional independent school association,,,,,
A0700775,THE STONEHAVEN SCHOOL,2,13,505 ATLANTA ST SE,MARIETTA,13067,067,GA,13,30060,7708748885,175,6.75,Yes,,9,14,14,9,13,14,8,14,7,2,,,,,104,95,0,3,3,19,60,0,10,11.1,13,1,1,1,2,1,0,3.16,3.16,20,63.16,0,10.53,8.56,8,COBB,Association of Classical and Christian Schools,,,,,,,
A0301277,THE SWIFT SCHOOL,6,13,300 GRIMES BRIDGE RD,ROSWELL,13121,121,GA,13,30075,6782054988,180,6.5,No,,,,9,23,47,61,37,35,22,14,,,,,248,248,2,3,4,14,223,0,2,49.3,13,1,4,1,3,1,0.81,1.21,1.61,5.65,89.92,0,0.81,5.03,30,FULTON,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
A1501470,THE TORCH CHRISTIAN ACADEMY,2,10,800 CANNON BRIDGE RD,DEMOREST,13137,137,GA,13,30535,7067784063,180,7,Yes,,9,5,10,8,7,9,2,,,,,,,,50,41,0,0,0,0,41,0,0,8.9,41,1,1,1,2,4,0,0,0,0,100,0,0,4.61,26,HABERSHAM,This school does not belong to ANY associations or organizations,,,,,,,
A9501561,THE WALDORF SCHOOL OF ATLANTA,2,13,827 KIRK RD,DECATUR,13089,089,GA,13,30030,4043771315,173,7.08,Yes,,43,30,20,27,26,20,17,21,13,25,,,,,242,199,2,2,12,25,135,0,23,21.5,21,1,3,1,3,2,1.01,1.01,6.03,12.56,67.84,0,11.56,9.26,30,DEKALB,Association of Waldorf Schools of North America (AWSNA),National Association of Independent Schools (NAIS),State or regional independent school association,,,,,
00297383,THE WALKER SCHOOL,2,17,700 COBB PKWY N,MARIETTA,13067,067,GA,13,30062,6785816891,180,7.25,Yes,,54,41,34,45,49,50,68,79,86,93,79,98,98,78,952,898,1,107,35,44,665,0,46,83.4,13,1,1,3,3,1,0.11,11.92,3.9,4.9,74.05,0,5.12,10.77,30,COBB,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
00298536,THE WOOD ACRES SCHOOL,2,13,1772 JOHNSON FERRY RD,MARIETTA,13067,067,GA,13,30062,7709711880,180,8,Yes,,64,32,32,32,24,32,28,20,20,10,,,,,294,230,,,,,,,,22,21,1,1,1,3,2,,,,,,,,10.45,30,COBB,,,,,,,,
02022339,THOMAS JEFFERSON ACADEMY,2,17,2264 US HIGHWAY 1 N,LOUISVILLE,13163,163,GA,13,30434,4786258861,180,6.5,Yes,,15,11,18,15,12,7,19,12,10,18,11,15,18,17,198,183,0,0,0,0,183,0,0,15.6,41,1,1,3,2,4,0,0,0,0,100,0,0,11.73,8,JEFFERSON,Other school association(s),,,,,,,
A0700777,THOMASVILLE CHRISTIAN SCHOOL,2,13,1040 GLENWOOD DR,THOMASVILLE,13275,275,GA,13,31792,2292271515,177,7.25,Yes,,4,2,1,6,4,4,6,10,4,5,,,,,46,42,0,2,0,3,37,0,0,8.9,32,1,1,1,2,3,0,4.76,0,7.14,88.1,0,0,4.72,8,THOMAS,Association of Christian Schools International (ACSI),,,,,,,
A1501474,TNT ACADEMY,11,17,5510 LILBURN STONE MOUNTAIN RD,STONE MOUNTAIN,13089,089,GA,13,30087,7709213690,180,6.25,Yes,,,,,,,,,5,1,2,4,10,20,30,72,72,1,1,3,33,33,1,0,5.8,21,1,1,3,2,2,1.39,1.39,4.17,45.83,45.83,1.39,0,12.41,8,GWINNETT,,,,,,,,
AA890280,TORAH DAY SCHOOL OF ATLANTA,3,13,1985 LAVISTA RD NE,ATLANTA,13089,089,GA,13,30329,4049820800,177,9,Yes,,,37,44,36,35,36,33,38,36,30,,,,,325,325,0,0,3,1,321,0,0,27.6,21,1,1,1,2,2,0,0,0.92,0.31,98.77,0,0,11.78,18,DEKALB,National Society of Hebrew Day Schools (NSHDS),State or regional independent school association,,,,,,
A1501475,TORCH AND SWORD CHRISTIAN ACADEMY,3,17,100 PINNACLE WAY STE 190,NORCROSS,13135,135,GA,13,30071,6786913164,180,7,Yes,,,1,2,,4,3,,2,1,2,4,2,2,2,25,25,0,22,0,0,0,0,3,6.9,21,1,1,3,2,2,0,88,0,0,0,0,12,3.62,8,GWINNETT,Association of Christian Teachers and Schools (ACTS),Other school association(s),,,,,,
AA890281,TRINITY CHRISTIAN SCHOOL,2,17,571 E MAIN ST,STATESBORO,13031,031,GA,13,30461,9124891375,180,6.67,Yes,,16,20,19,17,20,19,20,23,19,14,20,13,15,15,250,234,0,13,9,11,198,1,2,19.9,32,1,1,3,2,3,0,5.56,3.85,4.7,84.62,0.43,0.85,11.76,27,BULLOCH,Association of Christian Schools International (ACSI),State or regional independent school association,,,,,,
00298434,TRINITY CHRISTIAN SCHOOL,2,17,200 TRINITY RD,DUBLIN,13175,175,GA,13,31021,4782727699,180,7.33,Yes,,17,27,19,26,27,26,41,40,31,38,41,41,17,32,423,406,0,1,3,5,397,0,0,41.9,33,1,1,3,2,3,0,0.25,0.74,1.23,97.78,0,0,9.69,8,LAURENS,State or regional independent school association,,,,,,,
A0901370,TRINITY CLASSICAL SCHOOL,2,17,PO BOX 429,CLARKESVILLE,13137,137,GA,13,30523,7068942404,177,7.33,Yes,,2,3,2,3,1,1,3,,4,5,3,10,1,2,40,38,0,0,0,0,38,0,0,8.9,41,1,6,3,2,4,0,0,0,0,100,0,0,4.27,8,HABERSHAM,Association of Classical and Christian Schools,,,,,,,
A9102248,TRINITY SCHOOL,2,11,4301 NORTHSIDE PKWY NW,ATLANTA,13121,121,GA,13,30327,4042318100,175,6.92,Yes,,120,81,81,77,83,81,67,46,,,,,,,636,516,0,27,11,41,402,0,35,107,11,1,1,1,3,1,0,5.23,2.13,7.95,77.91,0,6.78,4.82,30,FULTON,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
A0901371,TRINITY SCHOOL OF CARTERSVILLE,2,15,814 WEST AVE,CARTERSVILLE,13015,015,GA,13,30120,7703867479,180,6.5,Yes,,10,8,7,4,6,4,4,,3,3,3,3,,,55,45,0,0,5,4,34,0,2,7,23,1,1,3,2,2,0,0,11.11,8.89,75.56,0,4.44,6.43,25,BARTOW,Other school association(s),,,,,,,
00298445,TWIGGS ACADEMY,2,17,961 HAMLIN FLOYD RD,JEFFERSONVILLE,13289,289,GA,13,31044,4789453175,180,7,Yes,,2,10,3,8,2,5,4,8,8,8,8,7,8,10,91,89,0,0,0,1,88,0,0,10.6,42,1,1,3,2,4,0,0,0,1.12,98.88,0,0,8.4,8,TWIGGS,State or regional independent school association,,,,,,,
A9501447,UNION CHRISTIAN ACADEMY,2,16,11720 NOWHERE RD,HULL,13195,195,GA,13,30646,7067893845,180,7,Yes,,3,3,2,1,,,6,1,1,1,3,3,1,,25,22,0,0,1,1,20,0,0,8.6,42,1,1,3,2,4,0,0,4.55,4.55,90.91,0,0,2.56,5,MADISON,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
A0102958,UNITY CHRISTIAN SCHOOL,2,17,2960 NEW CALHOUN HWY NE,ROME,13115,115,GA,13,30161,7062920700,180,7.42,Yes,,39,19,16,29,23,24,28,27,29,38,31,22,23,19,367,328,0,2,3,12,302,0,9,33.8,41,1,1,3,2,4,0,0.61,0.91,3.66,92.07,0,2.74,9.7,8,FLOYD,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A0901373,UPPER ROOM MINISTRIES CHRISTIAN ACADEMY,2,15,587 GARDEN WALK BLVD,COLLEGE PARK,13063,063,GA,13,30349,7709972506,190,7,Yes,,12,4,1,5,5,5,4,2,1,2,,3,,,44,32,0,0,0,32,0,0,0,11.9,21,1,6,3,2,2,0,0,0,100,0,0,0,2.69,8,CLAYTON,This school does not belong to ANY associations or organizations,,,,,,,
A9102251,URBAN CHRISTIAN ACADEMY,2,17,4560 ACL BLVD,SAVANNAH,13051,051,GA,13,31405,9122344710,180,7,Yes,,3,3,5,3,3,3,5,3,2,5,7,4,1,2,49,46,0,0,2,43,0,1,0,4,12,1,1,3,2,1,0,0,4.35,93.48,0,2.17,0,11.5,8,CHATHAM,,,,,,,,
A1301190,VALDOSTA CHRISTIAN ACADEMY,6,13,PO BOX 4894,VALDOSTA,13185,185,GA,13,31604,2294695090,180,7,Yes,,,,3,2,3,,1,,2,1,,,,,12,12,0,1,5,2,4,0,0,2.1,41,1,1,1,2,4,0,8.33,41.67,16.67,33.33,0,0,5.71,28,LOWNDES,This school does not belong to ANY associations or organizations,,,,,,,
00299052,VALWOOD SCHOOL,2,17,4380 OLD US 41 N,HAHIRA,13185,185,GA,13,31632,2292428491,175,7.42,No,,32,32,30,31,32,36,33,33,41,38,44,43,42,44,511,479,3,20,13,28,398,1,16,43.9,41,1,1,3,3,4,0.63,4.18,2.71,5.85,83.09,0.21,3.34,10.91,30,LOWNDES,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
A1100910,VICTORY BAPTIST SCHOOL,2,16,88 BRAND RD SE,LOGANVILLE,13135,135,GA,13,30052,7704664674,180,7,Yes,,10,12,15,13,17,9,14,11,11,7,6,16,7,,148,138,,,,,,,,19.5,21,1,1,3,2,2,,,,,,,,7.08,5,GWINNETT,Other school association(s),,,,,,,
A9901534,VICTORY CHRISTIAN SCHOOL,3,17,3229 MADISON HWY,VALDOSTA,13185,185,GA,13,31601,2292457770,180,6.92,Yes,,,4,1,1,2,2,2,5,6,6,7,3,1,3,43,43,0,0,2,10,31,0,0,3,41,1,1,3,2,4,0,0,4.65,23.26,72.09,0,0,14.33,8,LOWNDES,Accelerated Christian Education (ACE) or (School of Tomorrow),American Association of Christian Schools (AACS),,,,,,
A9901535,VIDALIA HERITAGE ACADEMY,2,17,PO BOX 2005,VIDALIA,13279,279,GA,13,30475,9125376679,180,7,Yes,,25,48,48,20,32,30,30,28,12,15,10,10,10,3,321,296,0,5,3,1,287,0,0,26.1,33,1,1,3,2,3,0,1.69,1.01,0.34,96.96,0,0,11.34,5,TOOMBS,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A1592060,WAR HILL CHRISTIAN ACADEMY,2,17,8847 HIGHWAY 53 EAST,DAWSONVILLE,13085,085,GA,13,30534,7062163524,180,7,Yes,,3,2,2,1,,4,4,4,7,2,6,6,4,4,49,46,0,0,0,0,46,0,0,5,41,1,1,3,2,4,0,0,0,0,100,0,0,9.2,8,DAWSON,This school does not belong to ANY associations or organizations,,,,,,,
A9501572,WAR HILL CHRISTIAN ACADEMY,2,17,8847 HIGHWAY 53 E,DAWSONVILLE,13085,085,GA,13,30534,7062163524,180,6.5,Yes,,3,2,2,1,,4,4,4,4,7,2,6,6,4,49,46,0,0,0,0,46,0,0,8.5,41,1,1,3,2,4,0,0,0,0,100,0,0,5.41,8,DAWSON,Accelerated Christian Education (ACE) or (School of Tomorrow),Other school association(s),,,,,,
AA890283,WARNER ROBINS CHRISTIAN ACADEMY,6,15,2601 WATSON BLVD,WARNER ROBINS,13153,153,GA,13,31093,4789221201,180,8.05,Yes,,,,3,1,1,,,4,3,2,4,3,,,21,21,0,0,0,3,15,0,3,3,13,1,1,3,2,1,0,0,0,14.29,71.43,0,14.29,7,5,HOUSTON,Other school association(s),,,,,,,
A0901378,WARNER ROBINS MONTESSORI ACADEMY,3,6,221 EVERETT SQ,WARNER ROBINS,13153,153,GA,13,31088,4789236969,185,7,No,,,12,1,,,,,,,,,,,,13,13,0,3,0,3,7,0,0,2,13,1,2,1,3,1,0,23.08,0,23.08,53.85,0,0,6.5,30,HOUSTON,This school does not belong to ANY associations or organizations,,,,,,,
A9901538,WAVERLY HALL CHRISTIAN ACADEMY,2,17,PO BOX 40,WAVERLY HALL,13145,145,GA,13,31831,7065822228,180,8,Yes,2,4,3,,4,6,3,2,2,5,5,2,2,5,13,58,54,0,2,0,18,34,0,0,6.3,42,1,1,3,2,4,0,3.7,0,33.33,62.96,0,0,8.57,5,HARRIS,American Association of Christian Schools (AACS),,,,,,,
02021299,WAYNESBORO MENNONITE SCHOOL,6,17,893 US HIGHWAY 25 N,WAYNESBORO,13033,033,GA,13,30830,7065549849,180,6.5,No,,,,3,6,3,8,6,7,5,1,3,6,6,2,56,56,0,0,0,0,56,0,0,5.8,41,1,1,3,2,4,0,0,0,0,100,0,0,9.66,24,BURKE,This school does not belong to ANY associations or organizations,,,,,,,
A0501468,WEBER SCHOOL,14,17,6751 ROSWELL RD,ATLANTA,13121,121,GA,13,30328,4049172500,180,8,Yes,,,,,,,,,,,,,,,,,,0,2,0,0,582,0,3,40.6,12,1,1,2,2,1,,,,,,,,,18,FULTON,The Jewish Community Day School Association,National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,
02022598,WELCOME CHRISTIAN SCHOOL,3,15,15 IRIS DR,LAGRANGE,13285,285,GA,13,30241,7068842183,180,7.5,Yes,,,1,,,2,1,,,,,1,1,,,6,6,0,0,1,1,4,0,0,2,32,1,1,3,2,3,0,0,16.67,16.67,66.67,0,0,3,5,TROUP,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
A0301285,WESLEYAN SCHOOL,2,17,5405 SPALDING DR,PEACHTREE CORNERS,13135,135,GA,13,30092,7704487640,178,7,Yes,,27,45,42,53,63,63,71,100,111,101,114,128,129,112,1159,1132,0,36,28,63,983,0,22,156.6,21,1,1,3,2,2,0,3.18,2.47,5.57,86.84,0,1.94,7.23,8,GWINNETT,Association of Christian Schools International (ACSI),National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,
A0790070,WEST COBB CHRISTIAN ACADEMY,2,13,2732 MACLAND RD SW,MARIETTA,13067,067,GA,13,30064,7703598754,179,7,Yes,,7,,5,4,6,4,4,3,3,1,,,,,37,30,0,0,2,12,14,0,2,4.8,21,1,1,1,2,2,0,0,6.67,40,46.67,0,6.67,6.25,9,COBB,,,,,,,,
A9102257,WESTMINSTER CHRISTIAN ACADEMY,2,17,PO BOX 388,WATKINSVILLE,13219,219,GA,13,30677,7067699372,180,6.5,Yes,,11,22,21,18,20,23,23,32,17,37,18,24,15,17,298,287,0,1,0,7,279,0,0,24.8,41,1,1,3,2,4,0,0.35,0,2.44,97.21,0,0,11.57,8,OCONEE,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A9300301,WESTMINSTER CHRISTIAN SCHOOL,2,11,2303 DOUBLE CHURCHES RD,COLUMBUS,13215,215,GA,13,31909,7063234441,180,6.25,Yes,,14,11,12,6,6,5,5,5,,,,,,,64,50,0,4,3,5,37,0,1,6.4,12,1,1,1,2,1,0,8,6,10,74,0,2,7.81,27,MUSCOGEE,Association of Christian Schools International (ACSI),,,,,,,
00298933,WESTMINSTER SCHOOLS OF AUGUSTA,2,17,3067 WHEELER RD,AUGUSTA,13245,245,GA,13,30909,7067315260,180,7.42,Yes,,11,32,31,42,34,33,41,58,61,45,59,51,47,58,603,592,0,25,5,47,515,0,0,54,12,1,1,3,2,1,0,4.22,0.84,7.94,86.99,0,0,10.96,27,RICHMOND,National Association of Independent Schools (NAIS),Other school association(s),,,,,,
01928649,WESTWOOD CHRISTIAN ACADEMY,2,17,96 PICKARD RD,THOMASTON,13293,293,GA,13,30286,7066478131,176,7,Yes,,9,10,18,11,13,21,8,10,12,7,6,3,4,3,135,126,0,0,1,3,120,0,2,22.3,41,1,1,3,2,4,0,0,0.79,2.38,95.24,0,1.59,5.65,8,UPSON,This school does not belong to ANY associations or organizations,,,,,,,
00297146,WESTWOOD SCHOOLS,2,17,PO BOX 528,CAMILLA,13205,205,GA,13,31730,2293367992,180,7.07,Yes,,30,20,20,25,20,25,20,25,25,20,35,25,20,20,330,300,0,3,3,4,290,0,0,33.3,41,1,1,3,2,4,0,1,1,1.33,96.67,0,0,9.01,8,MITCHELL,Other school association(s),,,,,,,
A9102260,WHITE CREEK CHRISTIAN ACADEMY,2,15,67 ACADEMY DR,CLEVELAND,13311,311,GA,13,30528,7068651917,180,6.08,Yes,,3,2,,5,1,3,3,2,7,2,6,4,,,38,35,0,0,0,1,34,0,0,4.9,41,1,1,3,2,4,0,0,0,2.86,97.14,0,0,7.14,8,WHITE,This school does not belong to ANY associations or organizations,,,,,,,
A0102963,WHITEFIELD ACADEMY,2,17,1 WHITEFIELD DR SE,MABLETON,13067,067,GA,13,30126,6783053000,180,7,Yes,,23,37,49,48,61,59,44,66,76,61,75,65,66,43,773,750,,,,,,,,64.4,21,1,1,3,2,2,,,,,,,,11.65,8,COBB,This school does not belong to ANY associations or organizations,,,,,,,
A1301195,WHOLE LIFE CHRISTIAN ACADEMY,2,10,2621 WASHINGTON RD,AUGUSTA,13245,245,GA,13,30904,7063641439,180,6.5,Yes,,18,14,11,14,12,9,9,,,,,,,,87,69,0,1,1,43,24,0,0,7.6,12,1,1,1,2,1,0,1.45,1.45,62.32,34.78,0,0,9.08,8,RICHMOND,Association of Christian Schools International (ACSI),Other religious school association(s),,,,,,
A0700787,WILDWOOD CHRISTIAN ACADEMY,2,17,695 WHITLEY RD S,MARBLE HILL,13227,227,GA,13,30148,7708933300,170,7.33,Yes,,8,4,14,6,15,6,9,10,5,8,2,6,5,2,100,92,0,1,3,0,87,0,1,17.8,42,1,1,3,2,4,0,1.09,3.26,0,94.57,0,1.09,5.17,8,PICKENS,Other school association(s),,,,,,,
A1501494,WILLIAMSON LEARNING CENTER,12,17,904 GEORGIA 362,WILLIAMSON,13231,231,GA,13,30292,7702299800,140,7,Yes,,,,,,,,,,1,1,,2,2,5,11,11,0,0,0,1,10,0,0,3,41,1,1,2,3,4,0,0,0,9.09,90.91,0,0,3.67,30,PIKE,This school does not belong to ANY associations or organizations,,,,,,,
00299755,WIMBISH ADVENTIST SCHOOL,3,13,640 WIMBISH RD,MACON,13021,021,GA,13,31210,4784774600,180,7,Yes,,,1,4,2,2,1,2,,,1,,,,,13,13,0,0,1,2,8,0,2,2,12,1,1,1,2,1,0,0,7.69,15.38,61.54,0,15.38,6.5,28,BIBB,This school does not belong to ANY associations or organizations,,,,,,,
A0901381,WINGS OF A DOVE CHRISTIAN ACADEMY,2,10,6038 COVINGTON HWY,DECATUR,13089,089,GA,13,30035,6784183209,160,6.5,No,,13,19,10,7,8,2,8,,,,,,,,67,54,0,0,0,52,0,0,2,4,21,1,1,1,2,2,0,0,0,96.3,0,0,3.7,13.5,8,DEKALB,Association of Christian Schools International (ACSI),,,,,,,
A9901541,WOODFIELD ACADEMY,8,17,4375 RIVOLI DR,MACON,13021,021,GA,13,31210,4784779844,180,6.5,Yes,,,,,,3,3,8,5,10,8,8,5,6,8,64,64,0,0,0,13,48,0,3,8,12,1,4,3,3,1,0,0,0,20.31,75,0,4.69,8,30,BIBB,Other school association(s),,,,,,,
A0501471,WYNFIELD CHRISTIAN ACADEMY,2,17,143 WILLIAMSON DR,MACON,13207,207,GA,13,31210,9785639663,234,6,Yes,2,6,,,,,,1,,,1,5,8,4,6,33,27,0,0,0,4,23,0,0,7,41,1,6,3,2,4,0,0,0,14.81,85.19,0,0,3.86,8,MONROE,State or regional independent school association,Other school association(s),,,,,,
A0700790,WYNNBROOK CHRISTIAN SCHOOL,3,13,500 RIVER KNOLL WAY,COLUMBUS,13215,215,GA,13,31904,7063230795,180,6.83,Yes,,,6,12,8,9,5,14,8,2,5,,,,,69,69,0,2,3,9,54,0,1,10.6,12,1,1,1,2,1,0,2.9,4.35,13.04,78.26,0,1.45,6.51,5,MUSCOGEE,Association of Christian Schools International (ACSI),,,,,,,
A0501472,YESHIVA OHR YISRAEL OF ATLANTA,14,17,1458 HOLLY LN NE,ATLANTA,13089,089,GA,13,30329,4043201444,202,10.25,Yes,,,,,,,,,,,,11,15,11,7,44,44,0,0,0,0,44,0,0,10,21,3,1,2,2,2,0,0,0,0,100,0,0,4.4,18,DEKALB,This school does not belong to ANY associations or organizations,,,,,,,
A9300318,YOUNG AMERICANS CHRISTIAN SCHOOL,2,17,1701 HONEY CREEK RD SE,CONYERS,13247,247,GA,13,30013,7707607902,180,7,Yes,,15,25,35,35,35,35,40,40,40,40,45,40,40,35,500,485,0,15,24,131,315,0,0,38.1,21,1,1,3,2,2,0,3.09,4.95,27.01,64.95,0,0,12.73,8,ROCKDALE,Association of Christian Schools International (ACSI),,,,,,,
